coin,opening_candle_date,probability,previous_close_price,close_price,close_direction,last_monitor_date,potential_profit_%
SYN/USDT,2024-07-27 00:00:00,0.7,0.4934,0.478,0,2024-07-28 00:00:13,-3.12
LQTY/USDT,2024-07-27 00:00:00,0.76,0.802,0.8,0,2024-07-28 00:00:13,-0.25
USTC/USDT,2024-07-27 00:00:00,0.77,0.02014,0.01976,0,2024-07-28 00:00:13,-1.89
GAS/USDT,2024-07-27 00:00:00,0.76,3.807,3.866,1,2024-07-28 00:00:13,1.55
GLM/USDT,2024-07-27 00:00:00,0.84,0.3472,0.3466,0,2024-07-28 00:00:13,-0.17
QKC/USDT,2024-07-27 00:00:00,0.71,0.007978,0.008083,1,2024-07-28 00:00:13,1.32
ID/USDT,2024-07-27 00:00:00,0.72,0.503,0.4942,0,2024-07-28 00:00:13,-1.75
ARB/USDT,2024-07-27 00:00:00,0.8,0.7264,0.7209,0,2024-07-28 00:00:13,-0.76
LOOM/USDT,2024-07-27 00:00:00,0.73,0.06223,0.06182,0,2024-07-28 00:00:13,-0.66
OAX/USDT,2024-07-27 00:00:00,0.71,0.1699,0.165,0,2024-07-28 00:00:13,-2.88
RDNT/USDT,2024-07-27 00:00:00,0.73,0.0981,0.0984,1,2024-07-28 00:00:13,0.31
WBTC/USDT,2024-07-27 00:00:00,0.79,67885.57,67855.86,0,2024-07-28 00:00:13,-0.04
EDU/USDT,2024-07-27 00:00:00,0.71,0.6457,0.6374,0,2024-07-28 00:00:13,-1.29
SUI/USDT,2024-07-27 00:00:00,0.71,0.7872,0.7844,0,2024-07-28 00:00:13,-0.36
AERGO/USDT,2024-07-27 00:00:00,0.78,0.0978,0.1012,1,2024-07-28 00:00:13,3.48
PEPE/USDT,2024-07-27 00:00:00,0.79,1.202e-05,1.19e-05,0,2024-07-28 00:00:13,-1.0
SNT/USDT,2024-07-27 00:00:00,0.85,0.02486,0.0251,1,2024-07-28 00:00:13,0.97
COMBO/USDT,2024-07-27 00:00:00,0.85,0.5191,0.5201,1,2024-07-28 00:00:13,0.19
WBETH/USDT,2024-07-27 00:00:00,0.72,3424.42,3390.65,0,2024-07-28 00:00:13,-0.99
CYBER/USDT,2024-07-27 00:00:00,0.71,4.351,4.345,0,2024-07-28 00:00:13,-0.14
IQ/USDT,2024-07-27 00:00:00,0.83,0.006484,0.006471,0,2024-07-28 00:00:13,-0.2
MEME/USDT,2024-07-27 00:00:00,0.8,0.01547,0.01556,1,2024-07-28 00:00:13,0.58
ORDI/USDT,2024-07-27 00:00:00,0.77,38.87,38.79,0,2024-07-28 00:00:13,-0.21
VANRY/USDT,2024-07-27 00:00:00,0.83,0.1269,0.1249,0,2024-07-28 00:00:13,-1.58
AI/USDT,2024-07-27 00:00:00,0.8,0.544,0.555,1,2024-07-28 00:00:13,2.02
RONIN/USDT,2024-07-27 00:00:00,0.77,2.074,2.031,0,2024-07-28 00:00:13,-2.07
DYM/USDT,2024-07-27 00:00:00,0.87,1.71,1.743,1,2024-07-28 00:00:13,1.93
PIXEL/USDT,2024-07-27 00:00:00,0.87,0.2006,0.2017,1,2024-07-28 00:00:13,0.55
PORTAL/USDT,2024-07-27 00:00:00,0.94,0.3861,0.3952,1,2024-07-28 00:00:13,2.36
PDA/USDT,2024-07-27 00:00:00,0.77,0.0638,0.0642,1,2024-07-28 00:00:13,0.63
W/USDT,2024-07-27 00:00:00,0.72,0.2903,0.2996,1,2024-07-28 00:00:13,3.2
SAGA/USDT,2024-07-27 00:00:00,0.73,1.3295,1.4411,1,2024-07-28 00:00:13,8.39
BTC/USDT,2024-07-27 00:00:00,0.83,67907.99,67896.5,0,2024-07-28 00:00:13,-0.02
ETH/USDT,2024-07-27 00:00:00,0.74,3274.61,3249.01,0,2024-07-28 00:00:13,-0.78
BNB/USDT,2024-07-27 00:00:00,0.85,580.9,581.6,1,2024-07-28 00:00:13,0.12
NEO/USDT,2024-07-27 00:00:00,0.79,11.66,11.75,1,2024-07-28 00:00:13,0.77
LTC/USDT,2024-07-27 00:00:00,0.75,71.31,71.32,0,2024-07-28 00:00:13,0.01
QTUM/USDT,2024-07-27 00:00:00,0.86,2.589,2.726,1,2024-07-28 00:00:13,5.29
XRP/USDT,2024-07-27 00:00:00,0.72,0.6034,0.5956,0,2024-07-28 00:00:13,-1.29
EOS/USDT,2024-07-27 00:00:00,0.87,0.5786,0.5801,1,2024-07-28 00:00:13,0.26
IOTA/USDT,2024-07-27 00:00:00,0.89,0.165,0.1659,1,2024-07-28 00:00:13,0.55
ONT/USDT,2024-07-27 00:00:00,0.73,0.202,0.2059,1,2024-07-28 00:00:13,1.93
ETC/USDT,2024-07-27 00:00:00,0.79,22.91,22.82,0,2024-07-28 00:00:13,-0.39
ICX/USDT,2024-07-27 00:00:00,0.75,0.1649,0.1702,1,2024-07-28 00:00:13,3.21
LINK/USDT,2024-07-27 00:00:00,0.77,13.53,13.54,0,2024-07-28 00:00:13,0.07
ONG/USDT,2024-07-27 00:00:00,0.74,0.3428,0.3479,1,2024-07-28 00:00:13,1.49
ZIL/USDT,2024-07-27 00:00:00,0.72,0.01724,0.01728,1,2024-07-28 00:00:13,0.23
ZRX/USDT,2024-07-27 00:00:00,0.74,0.3931,0.3838,0,2024-07-28 00:00:13,-2.37
BAT/USDT,2024-07-27 00:00:00,0.76,0.193,0.1983,1,2024-07-28 00:00:13,2.75
DASH/USDT,2024-07-27 00:00:00,0.83,26.92,26.9,0,2024-07-28 00:00:13,-0.07
THETA/USDT,2024-07-27 00:00:00,0.79,1.507,1.508,0,2024-07-28 00:00:13,0.07
ENJ/USDT,2024-07-27 00:00:00,0.73,0.1893,0.1882,0,2024-07-28 00:00:13,-0.58
MATIC/USDT,2024-07-27 00:00:00,0.75,0.5147,0.5171,1,2024-07-28 00:00:13,0.47
ATOM/USDT,2024-07-27 00:00:00,0.81,6.168,6.344,1,2024-07-28 00:00:13,2.85
TFUEL/USDT,2024-07-27 00:00:00,0.81,0.06899,0.06945,1,2024-07-28 00:00:13,0.67
ALGO/USDT,2024-07-27 00:00:00,0.83,0.1425,0.1428,1,2024-07-28 00:00:13,0.21
DOGE/USDT,2024-07-27 00:00:00,0.81,0.13419,0.13144,0,2024-07-28 00:00:13,-2.05
COS/USDT,2024-07-27 00:00:00,0.77,0.008081,0.007994,0,2024-07-28 00:00:13,-1.08
CHZ/USDT,2024-07-27 00:00:00,0.73,0.0702,0.0703,1,2024-07-28 00:00:13,0.14
REN/USDT,2024-07-27 00:00:00,0.72,0.04703,0.0473,1,2024-07-28 00:00:13,0.57
RVN/USDT,2024-07-27 00:00:00,0.79,0.0191,0.01925,1,2024-07-28 00:00:13,0.79
NKN/USDT,2024-07-27 00:00:00,0.77,0.0787,0.0789,1,2024-07-28 00:00:13,0.25
STX/USDT,2024-07-27 00:00:00,0.78,1.856,1.943,1,2024-07-28 00:00:13,4.69
KAVA/USDT,2024-07-27 00:00:00,0.86,0.4199,0.4268,1,2024-07-28 00:00:13,1.64
ARPA/USDT,2024-07-27 00:00:00,0.78,0.04174,0.04145,0,2024-07-28 00:00:13,-0.69
IOTX/USDT,2024-07-27 00:00:00,0.71,0.04509,0.0455,1,2024-07-28 00:00:13,0.91
RLC/USDT,2024-07-27 00:00:00,0.75,1.811,1.788,0,2024-07-28 00:00:13,-1.27
TROY/USDT,2024-07-27 00:00:00,0.77,0.00166,0.001646,0,2024-07-28 00:00:13,-0.84
OGN/USDT,2024-07-27 00:00:00,0.73,0.1036,0.1043,1,2024-07-28 00:00:13,0.68
WRX/USDT,2024-07-27 00:00:00,0.84,0.1275,0.1244,0,2024-07-28 00:00:13,-2.43
LSK/USDT,2024-07-27 00:00:00,0.77,1.034,1.039,1,2024-07-28 00:00:13,0.48
BNT/USDT,2024-07-27 00:00:00,0.83,0.6017,0.5978,0,2024-07-28 00:00:13,-0.65
LTO/USDT,2024-07-27 00:00:00,0.8,0.1224,0.1203,0,2024-07-28 00:00:13,-1.72
COTI/USDT,2024-07-27 00:00:00,0.73,0.12019,0.11899,0,2024-07-28 00:00:13,-1.0
CTSI/USDT,2024-07-27 00:00:00,0.71,0.1564,0.1557,0,2024-07-28 00:00:13,-0.45
ARDR/USDT,2024-07-27 00:00:00,0.71,0.07147,0.07226,1,2024-07-28 00:00:13,1.11
KNC/USDT,2024-07-27 00:00:00,0.73,0.5426,0.5474,1,2024-07-28 00:00:13,0.88
COMP/USDT,2024-07-27 00:00:00,0.78,51.39,51.61,1,2024-07-28 00:00:13,0.43
SC/USDT,2024-07-27 00:00:00,0.88,0.005316,0.0055,1,2024-07-28 00:00:13,3.46
ZEN/USDT,2024-07-27 00:00:00,0.71,11.25,10.77,0,2024-07-28 00:00:13,-4.27
SXP/USDT,2024-07-27 00:00:00,0.72,0.2509,0.2599,1,2024-07-28 00:00:13,3.59
STORJ/USDT,2024-07-27 00:00:00,0.79,0.382,0.4829,1,2024-07-28 00:00:13,26.41
MANA/USDT,2024-07-27 00:00:00,0.75,0.3424,0.3488,1,2024-07-28 00:00:13,1.87
YFI/USDT,2024-07-27 00:00:00,0.83,5824.0,5886.0,1,2024-07-28 00:00:13,1.06
SAND/USDT,2024-07-27 00:00:00,0.76,0.3288,0.3372,1,2024-07-28 00:00:13,2.55
DOT/USDT,2024-07-27 00:00:00,0.71,5.867,5.825,0,2024-07-28 00:00:13,-0.72
LUNA/USDT,2024-07-27 00:00:00,0.83,0.4159,0.4116,0,2024-07-28 00:00:13,-1.03
TRB/USDT,2024-07-27 00:00:00,0.74,74.2,73.39,0,2024-07-28 00:00:13,-1.09
BEL/USDT,2024-07-27 00:00:00,0.71,0.5608,0.5487,0,2024-07-28 00:00:13,-2.16
OXT/USDT,2024-07-27 00:00:00,0.71,0.0808,0.085,1,2024-07-28 00:00:13,5.2
FLM/USDT,2024-07-27 00:00:00,0.8,0.0679,0.067,0,2024-07-28 00:00:13,-1.33
UTK/USDT,2024-07-27 00:00:00,0.8,0.04927,0.04838,0,2024-07-28 00:00:13,-1.81
ALPHA/USDT,2024-07-27 00:00:00,0.83,0.071,0.0716,1,2024-07-28 00:00:13,0.85
NEAR/USDT,2024-07-27 00:00:00,0.71,5.717,5.679,0,2024-07-28 00:00:13,-0.66
AXS/USDT,2024-07-27 00:00:00,0.82,6.085,6.103,1,2024-07-28 00:00:13,0.3
STRAX/USDT,2024-07-27 00:00:00,0.84,0.0522,0.0534,1,2024-07-28 00:00:13,2.3
AVA/USDT,2024-07-27 00:00:00,0.71,0.6197,0.6137,0,2024-07-28 00:00:13,-0.97
GRT/USDT,2024-07-27 00:00:00,0.72,0.2007,0.1981,0,2024-07-28 00:00:13,-1.3
PSG/USDT,2024-07-27 00:00:00,0.83,2.78,2.743,0,2024-07-28 00:00:13,-1.33
CELO/USDT,2024-07-27 00:00:00,0.76,0.5671,0.5807,1,2024-07-28 00:00:13,2.4
CKB/USDT,2024-07-27 00:00:00,0.77,0.012475,0.012473,0,2024-07-28 00:00:13,-0.02
FIRO/USDT,2024-07-27 00:00:00,0.78,1.322,1.285,0,2024-07-28 00:00:13,-2.8
CAKE/USDT,2024-07-27 00:00:00,0.78,1.982,1.971,0,2024-07-28 00:00:13,-0.55
FIS/USDT,2024-07-27 00:00:00,0.81,0.3705,0.3728,1,2024-07-28 00:00:13,0.62
DEGO/USDT,2024-07-27 00:00:00,0.76,1.55,1.572,1,2024-07-28 00:00:13,1.42
LINA/USDT,2024-07-27 00:00:00,0.78,0.005614,0.005837,1,2024-07-28 00:00:13,3.97
PUNDIX/USDT,2024-07-27 00:00:00,0.82,0.4403,0.471,1,2024-07-28 00:00:13,6.97
TLM/USDT,2024-07-27 00:00:00,0.75,0.01208,0.01201,0,2024-07-28 00:00:13,-0.58
SHIB/USDT,2024-07-27 00:00:00,0.72,1.696e-05,1.702e-05,1,2024-07-28 00:00:13,0.35
ICP/USDT,2024-07-27 00:00:00,0.8,9.71,9.687,0,2024-07-28 00:00:13,-0.24
MASK/USDT,2024-07-27 00:00:00,0.8,2.373,2.38,1,2024-07-28 00:00:13,0.29
LPT/USDT,2024-07-27 00:00:00,0.8,15.108,15.538,1,2024-07-28 00:00:13,2.85
ATA/USDT,2024-07-27 00:00:00,0.8,0.0971,0.0958,0,2024-07-28 00:00:13,-1.34
C98/USDT,2024-07-27 00:00:00,0.89,0.1524,0.1533,1,2024-07-28 00:00:13,0.59
CLV/USDT,2024-07-27 00:00:00,0.85,0.05017,0.05075,1,2024-07-28 00:00:13,1.16
FLOW/USDT,2024-07-27 00:00:00,0.77,0.675,0.676,1,2024-07-28 00:00:13,0.15
MINA/USDT,2024-07-27 00:00:00,0.7,0.5218,0.5201,0,2024-07-28 00:00:13,-0.33
ALPACA/USDT,2024-07-27 00:00:00,0.86,0.1238,0.1251,1,2024-07-28 00:00:13,1.05
QUICK/USDT,2024-07-27 00:00:00,0.92,0.03892,0.03888,0,2024-07-28 00:00:13,-0.1
MBOX/USDT,2024-07-27 00:00:00,0.72,0.2243,0.2208,0,2024-07-28 00:00:13,-1.56
REQ/USDT,2024-07-27 00:00:00,0.77,0.1098,0.1098,0,2024-07-28 00:00:13,0.0
WAXP/USDT,2024-07-27 00:00:00,0.81,0.03909,0.04116,1,2024-07-28 00:00:13,5.3
GNO/USDT,2024-07-27 00:00:00,0.72,214.9,213.2,0,2024-07-28 00:00:13,-0.79
VIDT/USDT,2024-07-27 00:00:00,0.74,0.02068,0.0204,0,2024-07-28 00:00:13,-1.35
ILV/USDT,2024-07-27 00:00:00,0.85,67.83,61.0,0,2024-07-28 00:00:13,-10.07
YGG/USDT,2024-07-27 00:00:00,0.81,0.4781,0.4968,1,2024-07-28 00:00:13,3.91
FRONT/USDT,2024-07-27 00:00:00,0.79,0.871,0.855,0,2024-07-28 00:00:13,-1.84
AGLD/USDT,2024-07-27 00:00:00,0.77,0.971,0.979,1,2024-07-28 00:00:13,0.82
RARE/USDT,2024-07-27 00:00:00,0.82,0.0859,0.0842,0,2024-07-28 00:00:13,-1.98
LAZIO/USDT,2024-07-27 00:00:00,0.71,1.439,1.425,0,2024-07-28 00:00:13,-0.97
CHESS/USDT,2024-07-27 00:00:00,0.81,0.1389,0.1389,0,2024-07-28 00:00:13,0.0
DAR/USDT,2024-07-27 00:00:00,0.82,0.18163,0.1805,0,2024-07-28 00:00:13,-0.62
MOVR/USDT,2024-07-27 00:00:00,0.82,11.025,10.891,0,2024-07-28 00:00:13,-1.22
KP3R/USDT,2024-07-27 00:00:00,0.79,55.19,54.27,0,2024-07-28 00:00:13,-1.67
PORTO/USDT,2024-07-27 00:00:00,0.73,1.498,1.487,0,2024-07-28 00:00:13,-0.73
POWR/USDT,2024-07-27 00:00:00,0.75,0.2206,0.2205,0,2024-07-28 00:00:13,-0.05
VGX/USDT,2024-07-27 00:00:00,0.79,0.0749,0.0727,0,2024-07-28 00:00:13,-2.94
BICO/USDT,2024-07-27 00:00:00,0.72,0.3079,0.3071,0,2024-07-28 00:00:13,-0.26
FLUX/USDT,2024-07-27 00:00:00,0.79,0.6947,0.6989,1,2024-07-28 00:00:13,0.6
HIGH/USDT,2024-07-27 00:00:00,0.78,1.674,1.669,0,2024-07-28 00:00:13,-0.3
JOE/USDT,2024-07-27 00:00:00,0.73,0.3914,0.3852,0,2024-07-28 00:00:13,-1.58
IMX/USDT,2024-07-27 00:00:00,0.71,1.54,1.49,0,2024-07-28 00:00:13,-3.25
BTTC/USDT,2024-07-27 00:00:00,0.71,8.8e-07,9e-07,1,2024-07-28 00:00:13,2.27
T/USDT,2024-07-27 00:00:00,0.87,0.0233,0.02574,1,2024-07-28 00:00:13,10.47
GMT/USDT,2024-07-27 00:00:00,0.78,0.1519,0.1522,1,2024-07-28 00:00:13,0.2
APE/USDT,2024-07-27 00:00:00,0.71,0.789,0.791,1,2024-07-28 00:00:13,0.25
SUN/USDT,2024-07-28 00:00:00,0.72,0.01064,,,2024-07-28 06:11:30,
NEAR/USDT,2024-07-28 00:00:00,0.77,5.679,,,2024-07-28 06:11:30,
AKRO/USDT,2024-07-28 00:00:00,0.79,0.005529,,,2024-07-28 06:11:30,
GRT/USDT,2024-07-28 00:00:00,0.83,0.1981,,,2024-07-28 06:11:30,
OG/USDT,2024-07-28 00:00:00,0.75,3.105,,,2024-07-28 06:11:30,
TWT/USDT,2024-07-28 00:00:00,0.75,1.0194,,,2024-07-28 06:11:30,
CAKE/USDT,2024-07-28 00:00:00,0.72,1.971,,,2024-07-28 06:11:30,
PERP/USDT,2024-07-28 00:00:00,0.76,0.6377,,,2024-07-28 06:11:30,
CFX/USDT,2024-07-28 00:00:00,0.75,0.1767,,,2024-07-28 06:11:30,
TKO/USDT,2024-07-28 00:00:00,0.72,0.3096,,,2024-07-28 06:11:30,
MASK/USDT,2024-07-28 00:00:00,0.76,2.38,,,2024-07-28 06:11:30,
ATA/USDT,2024-07-28 00:00:00,0.72,0.0958,,,2024-07-28 06:11:30,
C98/USDT,2024-07-28 00:00:00,0.77,0.1533,,,2024-07-28 06:11:30,
CLV/USDT,2024-07-28 00:00:00,0.7,0.05075,,,2024-07-28 06:11:30,
MINA/USDT,2024-07-28 00:00:00,0.76,0.5201,,,2024-07-28 06:11:30,
DF/USDT,2024-07-28 00:00:00,0.7,0.03073,,,2024-07-28 06:11:30,
AGLD/USDT,2024-07-28 00:00:00,0.74,0.979,,,2024-07-28 06:11:30,
RAD/USDT,2024-07-28 00:00:00,0.74,1.224,,,2024-07-28 06:11:30,
QI/USDT,2024-07-28 00:00:00,0.75,0.01592,,,2024-07-28 06:11:30,
VGX/USDT,2024-07-28 00:00:00,0.86,0.0727,,,2024-07-28 06:11:30,
AMP/USDT,2024-07-28 00:00:00,0.72,0.004326,,,2024-07-28 06:11:30,
BIFI/USDT,2024-07-28 00:00:00,0.73,322.5,,,2024-07-28 06:11:30,
STEEM/USDT,2024-07-28 00:00:00,0.74,0.2045,,,2024-07-28 06:11:30,
HFT/USDT,2024-07-28 00:00:00,0.72,0.1954,,,2024-07-28 06:11:30,
SYN/USDT,2024-07-28 00:00:00,0.71,0.478,,,2024-07-28 06:11:30,
LOOM/USDT,2024-07-28 00:00:00,0.78,0.06182,,,2024-07-28 06:11:30,
FLOKI/USDT,2024-07-28 00:00:00,0.79,0.00017769,,,2024-07-28 06:11:30,
SNT/USDT,2024-07-28 00:00:00,0.75,0.0251,,,2024-07-28 06:11:30,
COMBO/USDT,2024-07-28 00:00:00,0.83,0.5201,,,2024-07-28 06:11:30,
AI/USDT,2024-07-28 00:00:00,0.84,0.555,,,2024-07-28 06:11:30,
DYM/USDT,2024-07-28 00:00:00,0.75,1.743,,,2024-07-28 06:11:30,
ETHFI/USDT,2024-07-28 00:00:00,0.71,2.195,,,2024-07-28 06:11:30,
ZRO/USDT,2024-07-28 00:00:00,0.91,4.579,,,2024-07-28 06:11:30,
BTC/USDT,2024-07-28 00:00:00,0.74,67896.5,,,2024-07-28 06:11:30,
ETH/USDT,2024-07-28 00:00:00,0.72,3249.01,,,2024-07-28 06:11:30,
NEO/USDT,2024-07-28 00:00:00,0.71,11.75,,,2024-07-28 06:11:30,
LTC/USDT,2024-07-28 00:00:00,0.74,71.32,,,2024-07-28 06:11:30,
EOS/USDT,2024-07-28 00:00:00,0.72,0.5801,,,2024-07-28 06:11:30,
IOTA/USDT,2024-07-28 00:00:00,0.73,0.1659,,,2024-07-28 06:11:30,
XLM/USDT,2024-07-28 00:00:00,0.83,0.1015,,,2024-07-28 06:11:30,
VET/USDT,2024-07-28 00:00:00,0.77,0.02814,,,2024-07-28 06:11:30,
ONG/USDT,2024-07-28 00:00:00,0.7,0.3479,,,2024-07-28 06:11:30,
BAT/USDT,2024-07-28 00:00:00,0.77,0.1983,,,2024-07-28 06:11:30,
CELR/USDT,2024-07-28 00:00:00,0.76,0.01356,,,2024-07-28 06:11:30,
DASH/USDT,2024-07-28 00:00:00,0.82,26.9,,,2024-07-28 06:11:30,
THETA/USDT,2024-07-28 00:00:00,0.76,1.508,,,2024-07-28 06:11:30,
ENJ/USDT,2024-07-28 00:00:00,0.75,0.1882,,,2024-07-28 06:11:30,
TFUEL/USDT,2024-07-28 00:00:00,0.8,0.06945,,,2024-07-28 06:11:30,
FTM/USDT,2024-07-28 00:00:00,0.82,0.4559,,,2024-07-28 06:11:30,
DOGE/USDT,2024-07-28 00:00:00,0.73,0.13144,,,2024-07-28 06:11:30,
RVN/USDT,2024-07-28 00:00:00,0.81,0.01925,,,2024-07-28 06:11:30,
NKN/USDT,2024-07-28 00:00:00,0.82,0.0789,,,2024-07-28 06:11:30,
KAVA/USDT,2024-07-28 00:00:00,0.78,0.4268,,,2024-07-28 06:11:30,
ARPA/USDT,2024-07-28 00:00:00,0.76,0.04145,,,2024-07-28 06:11:30,
RLC/USDT,2024-07-28 00:00:00,0.88,1.788,,,2024-07-28 06:11:30,
VITE/USDT,2024-07-28 00:00:00,0.71,0.01465,,,2024-07-28 06:11:30,
SOL/USDT,2024-07-28 00:00:00,0.75,183.92,,,2024-07-28 06:11:30,
COMP/USDT,2024-07-28 00:00:00,0.74,51.61,,,2024-07-28 06:11:30,
MANA/USDT,2024-07-28 00:00:00,0.71,0.3488,,,2024-07-28 06:11:30,
RUNE/USDT,2024-07-28 00:00:00,0.74,4.616,,,2024-07-28 06:11:30,
WING/USDT,2024-07-28 00:00:00,0.8,4.88,,,2024-07-28 06:11:30,
UTK/USDT,2024-07-28 00:00:00,0.73,0.04838,,,2024-07-28 06:11:30,
